,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
78,5D7AFGloFpXtdT2PiKTEC3,0.00633,0.606,0.583,0.404,0.193,0.8601833333333333,1.0,0.0284,0.62987,0.807
79,0BhMGTZ32kho286pz0mJxq,0.218,0.503,0.904,0.000484,0.373,0.90905,1.0,0.0781,0.969615,0.688
80,7uUCmwEwG2OAo1Q9rXis7E,2.72e-05,0.396,0.878,0.0141,0.0494,0.9626,1.0,0.0452,0.46509500000000004,0.488
81,04ozu87GNHVPVgd8qhBUJU,0.00288,0.691,0.857,0.000315,0.0342,0.958,0.0,0.051,0.7151099999999999,0.963
82,5bUNcdF18WBwCdkRNO4y5C,0.000807,0.404,0.853,0.0,0.0995,0.935,1.0,0.0589,0.67161,0.289
83,37ZUrbtzezZPvuDPsbjWAd,0.299,0.887,0.787,0.0,0.131,0.90995,0.0,0.146,0.6102150000000001,0.906
84,00YQhkHze8n5oLQdCQdZ4V,0.0421,0.514,0.81,0.0147,0.075,0.9182,1.0,0.0447,0.66008,0.343
85,6nWLyTkbR9xsmmY1jioPTV,0.434,0.544,0.61,0.375,0.299,0.85805,0.0,0.0355,0.63868,0.287
86,1Bdi806EPJLWxzIlu0vPu2,0.0756,0.571,0.775,0.0561,0.145,0.9030333333333334,1.0,0.081,0.9000149999999999,0.501
87,6NP8HBlNKQzsq8K9O5dK0f,0.000164,0.421,0.645,0.326,0.369,0.8490666666666666,1.0,0.032,0.72419,0.106
88,0gU1afVwFWTspbHNot3yLa,0.0475,0.624,0.901,4.29e-05,0.119,0.9286333333333333,0.0,0.252,0.500055,0.15
89,4Sw0OHJKURVnTMui1YuDc0,0.0147,0.386,0.731,0.000298,0.263,0.9251,1.0,0.0326,0.7575350000000001,0.521
90,3VJqv26NK9cCRXsjDKJOGY,0.026,0.547,0.907,0.0,0.222,0.9409333333333333,1.0,0.126,0.425145,0.692
91,4rPv8eZH6ABfkrtxxHHtV4,0.0746,0.551,0.626,0.0,0.652,0.9165,1.0,0.0368,0.43012500000000004,0.602
92,3h0Ra5sOoapITBY6ITu1Bj,0.0265,0.436,0.538,0.0,0.154,0.8762833333333333,0.0,0.11,0.6887050000000001,0.248
93,1HfsmNlg8xxhOr9N2i4Q0n,0.135,0.714,0.68,1.82e-06,0.229,0.9001833333333333,1.0,0.026,0.5400050000000001,0.934
94,2ElpiEF3br7tvd5TYWYKHg,0.00259,0.597,0.876,1.36e-05,0.121,0.94925,1.0,0.147,0.829225,0.712
95,3T7JN3VHiWFLAPUexUuxes,7.23e-05,0.392,0.953,0.0194,0.132,0.9331666666666667,1.0,0.0706,0.85026,0.611
96,0yeUQzN4ym60kmeiga9XSZ,0.00138,0.449,0.894,0.000117,0.152,0.9279,0.0,0.149,0.8003950000000001,0.587
97,0AT37Z1kNhJPUyeuwJqEHi,0.0306,0.435,0.571,4.23e-06,0.159,0.8287333333333333,1.0,0.0756,0.600745,0.463
98,2hHLMZd2Jwg3ytJGxpN40m,0.00112,0.535,0.798,0.0629,0.0814,0.9021666666666667,1.0,0.0531,0.59782,0.407
99,1xy6k6oaAGTJ4GiKYngRml,0.044,0.743,0.714,2.74e-06,0.203,0.90845,0.0,0.0304,0.51983,0.604
