,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
73,6dfwRetlyLPBoQzdufbOWj,0.00381,0.491,0.792,0.0,0.359,0.9269666666666667,1.0,0.0699,0.8499850000000001,0.74
74,3JOdLCIBzQYwHIvpN3isVf,0.000706,0.628,0.886,0.0,0.275,0.9365833333333333,1.0,0.0608,0.6772499999999999,0.72
75,2WhDg8UWljoAl8oNh8uZbJ,0.0176,0.395,0.955,0.0,0.585,0.9441333333333334,0.0,0.12,0.840025,0.283
76,5qtwzv99vOr5UTwnTixn7j,0.0016,0.56,0.958,4.96e-05,0.0643,0.9459166666666666,1.0,0.0412,0.64992,0.961
77,0ChpoNjXfJPjMvCIN6so6J,2.04e-05,0.449,0.864,0.0,0.108,0.9351333333333334,1.0,0.0352,0.83577,0.713
78,3asFGFY3uLjMDmML1p0tYm,0.0015,0.339,0.931,0.000142,0.425,0.9429166666666666,0.0,0.062,0.56274,0.467
79,6xyiHZgrmXw7sMyYXbXjPV,0.000494,0.435,0.95,0.0,0.317,0.9355166666666667,1.0,0.106,0.804935,0.457
80,5YUJMvTg4AWHKjqQidTsGK,0.000862,0.266,0.831,0.0,0.0555,0.8488333333333333,1.0,0.0453,0.8775700000000001,0.778
81,5eB7w8UZJKjL5XmnC6Pctg,0.106,0.66,0.8,0.0,0.154,0.9226,1.0,0.0992,0.62983,0.476
82,0aZJGkkXR3DgaFqo5sB8ot,0.00282,0.497,0.923,0.0,0.158,0.9248000000000001,1.0,0.138,0.90537,0.663
83,5TjwiYZVMHVrGvRzbeCaV7,0.0144,0.803,0.83,0.0,0.103,0.9227333333333333,0.0,0.0356,0.555165,0.935
84,4X3qGigyU6ARi3HP4lWD95,0.000131,0.429,0.937,0.0002,0.0807,0.9335666666666667,1.0,0.0573,0.97419,0.894
85,6yVSp9H2STyLeOs7pjy2w4,0.013,0.463,0.827,2.41e-05,0.0964,0.9319166666666667,1.0,0.0437,0.470175,0.26
86,0KqyBk4aVT88TEqBIC8mAP,0.000517,0.582,0.829,0.0,0.266,0.9052,1.0,0.0465,0.654845,0.867
87,7ewT0nLFkMD8ONbRibePr9,0.00171,0.55,0.938,2.18e-05,0.555,0.9407333333333333,0.0,0.0522,0.66995,0.433
88,0lgiIwUU7Y10uXfKkgXdjk,0.00347,0.593,0.958,1.3e-05,0.101,0.9217166666666666,1.0,0.048,0.554895,0.378
89,4uVjbl6daCwjhDur7qLddu,0.00143,0.395,0.917,0.0,0.261,0.8856666666666666,1.0,0.133,0.84544,0.563
90,3KLkRy9l3us98SIp6mmxkk,0.000287,0.383,0.986,0.0,0.179,0.9534,1.0,0.0617,0.789355,0.578
91,0DxN6Ywom8nnndyQXdSBPy,3.5e-05,0.382,0.932,0.0,0.243,0.9379,0.0,0.0716,0.897905,0.57
92,21hbZ0yllYOoXEbiFDYMSI,0.0603,0.724,0.854,0.0,0.0805,0.9536833333333333,1.0,0.0997,0.49028,0.88
93,45zvStEMsXp8z45OQRhWFJ,2.53e-05,0.381,0.984,6.91e-05,0.27,0.9596666666666667,1.0,0.0638,0.9304049999999999,0.81
94,4ig3DcNoj3UfPdhL2Rw9J1,0.0272,0.532,0.841,0.0,0.136,0.9167833333333333,0.0,0.172,0.86002,0.23
95,1bhjMY5O0ZjB41OHcdRH0a,0.0122,0.536,0.923,0.0,0.142,0.9417666666666666,1.0,0.125,0.80015,0.77
96,65mxB9IWpmVo4qUjdGSxRB,0.00212,0.663,0.72,0.0,0.358,0.9083833333333333,1.0,0.0331,0.67671,0.608
97,203zTFd1zbfG0fiOG9OREv,0.00188,0.578,0.76,0.0,0.142,0.96155,1.0,0.0329,0.63952,0.7
98,1Ztka7fCyxUv46FW1mZH9T,9.74e-05,0.403,0.953,0.0,0.0915,0.94645,0.0,0.119,0.800175,0.362
99,4uB28m7RAflobYpnLMb6A2,3.32e-05,0.18,0.934,0.000551,0.0702,0.8550166666666666,1.0,0.115,0.9852150000000001,0.433
