,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
78,13xfTHyEclnBd7XAS1P5Er,0.185,0.738,0.889,0.0,0.0661,0.9496833333333333,0.0,0.073,0.575205,0.914
79,2NAT52rmZWuQWv3F3SolId,0.0279,0.873,0.711,5.55e-06,0.0756,0.95105,1.0,0.0394,0.625055,0.81
80,2NO4CA2TFvhGeg7XMz8PmT,0.122,0.729,0.669,0.0,0.129,0.9211666666666667,1.0,0.0347,0.6697150000000001,0.707
81,2A65huw8J22uleZ89cx8Es,0.0296,0.583,0.956,0.0,0.434,0.9313833333333333,0.0,0.119,0.6500900000000001,0.436
82,06usPBPClkSkpEn51nOUbg,0.56,0.738,0.664,0.0,0.0826,0.8928166666666667,1.0,0.121,0.45006,0.543
83,3mBNDtEiA1bLDYro9glUR5,0.0172,0.783,0.875,0.0225,0.217,0.9252333333333334,1.0,0.0663,0.519765,0.385
84,4EKS4BdlS8yL7iMbE8G35Z,0.058,0.81,0.905,3.17e-06,0.149,0.8764166666666666,0.0,0.0342,0.585055,0.908
85,6ZiUqGTo40Xl0DqePb3eZd,0.0837,0.8,0.753,1.34e-06,0.0831,0.8885333333333334,1.0,0.159,0.59992,0.566
86,1tYpbWzCSZjWz6tZxVbyzC,0.0316,0.717,0.789,0.0,0.0978,0.9402333333333334,0.0,0.076,0.6399,0.761
87,66Ea5DkLH0Ok6wR2zuqZcM,0.0632,0.64,0.954,0.0,0.387,0.94745,1.0,0.0367,0.69025,0.809
88,3TizzRfLv29Iv3wUgCSQ77,0.0545,0.604,0.923,0.0,0.0882,0.9597166666666667,0.0,0.24,0.97003,0.923
89,3fB6z972xZddHD2SBKYCMc,0.225,0.756,0.806,0.0,0.104,0.93555,0.0,0.0428,0.54978,0.742
90,5vCXnSlbAEkuJ3w2O0ALan,0.00244,0.709,0.639,0.0697,0.0865,0.8822833333333333,0.0,0.0399,0.675065,0.439
91,3qD6JLux32D32vIfTpTwGM,0.0898,0.588,0.966,0.0,0.0524,0.9603,1.0,0.0982,0.46988,0.181
92,1h5o1bj7HccZOYZWY5OXEE,0.0751,0.836,0.919,0.0,0.191,0.9658666666666667,1.0,0.136,0.5096350000000001,0.872
93,0QqKvFZeDz117QeOJiZqpl,0.207,0.574,0.772,0.0,0.151,0.94845,1.0,0.03,0.684285,0.543
94,7lrLDy8ZYL5KLx2Z9GZTaP,0.0151,0.68,0.949,3.62e-05,0.0433,0.9527333333333333,0.0,0.039,0.53994,0.555
95,5DM5iNhImOgjBW3c5OgYLn,0.0708,0.627,0.841,0.0,0.128,0.9433666666666667,0.0,0.0287,0.66026,0.274
96,2Vs5y1cLMIbZHUy3E3dhS9,0.403,0.722,0.72,0.0,0.0578,0.94115,1.0,0.0404,0.6498050000000001,0.548
97,7rWRuFyvRqMlUh8rUTuWqb,0.0683,0.789,0.881,0.00071,0.0687,0.9325166666666667,0.0,0.0483,0.624895,0.894
98,24Gy6lVtCd8nOL2vzZiFyV,0.0531,0.699,0.908,0.0,0.116,0.9648666666666667,1.0,0.0334,0.540115,0.6
99,1NcsCToPRUh9AI6ua83jAm,0.0186,0.703,0.773,0.0,0.279,0.9411833333333334,0.0,0.0629,0.47503500000000004,0.392
