,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
40,3yVKhOMynkNEGYlQo6JMbY,0.465,0.435,0.544,8.56e-05,0.148,0.8181666666666667,0.0,0.0342,0.56243,0.55
41,4C3jDWATqX5n4xaRO8wZOF,0.913,0.605,0.125,4.37e-06,0.205,0.6511666666666667,1.0,0.034,0.6545350000000001,0.623
42,5ir0VEsMI7cLhN6SEiaKol,0.842,0.586,0.426,0.815,0.0898,0.85545,0.0,0.0362,0.75484,0.793
43,0IUUapIjKLoabLfIXGO1C0,0.837,0.446,0.315,6.02e-05,0.697,0.7164333333333334,1.0,0.053,0.380585,0.541
44,7wJpqjqk8QbHpCakY1ZacY,0.876,0.616,0.271,0.000126,0.113,0.7131333333333334,1.0,0.0458,0.625105,0.336
45,5Ngtz0zVpq2Wf7EtvzZfKk,0.865,0.473,0.25,3.25e-06,0.107,0.7893,1.0,0.105,0.333575,0.46
46,6UkMcAA19lTdjs22jtB7o2,0.579,0.611,0.47,0.0,0.581,0.84775,1.0,0.0356,0.427635,0.97
47,0hhzJEusz6r7f0eL1Uc8kw,0.803,0.698,0.643,0.0799,0.704,0.7169166666666666,1.0,0.0649,0.6411,0.714
48,6iI6NXjtI3IkjK2k1juqaX,0.11,0.34,0.427,0.615,0.122,0.8326333333333333,1.0,0.0312,0.60323,0.404
49,2XKUNFRqUFg9ugFI3WWzWQ,0.829,0.406,0.183,0.0,0.113,0.7637166666666667,1.0,0.0313,0.63173,0.337
50,6qRmb4uhIUaWE5LySgSfQS,0.869,0.582,0.391,0.000241,0.116,0.83445,0.0,0.0327,0.515905,0.529
51,4mVWOXS9KKhvDIdmkYUBOQ,0.846,0.59,0.121,0.00928,0.111,0.6675333333333333,1.0,0.0343,0.488245,0.154
52,0P7DoyGrr4Wp9w5TotEtUC,0.373,0.63,0.551,5.75e-05,0.103,0.8453333333333334,1.0,0.0549,0.71934,0.518
53,4wACv3JAUdAzmRdGat6ZuK,0.935,0.429,0.0581,0.62,0.11,0.6325666666666667,1.0,0.0374,0.903295,0.281
54,0yQ9vnsC7CyPMwAQ3BlWcJ,0.95,0.404,0.093,7.53e-05,0.717,0.6827333333333333,1.0,0.0486,0.40112000000000003,0.244
55,6kTvUEhB5XDqeXTirv1Hox,0.319,0.558,0.451,0.000113,0.102,0.7826666666666666,1.0,0.0453,0.629125,0.766
56,52vA3CYKZqZVdQnzRrdZt6,0.887,0.389,0.396,0.0,0.0828,0.8666833333333334,1.0,0.0332,0.8593000000000001,0.585
57,1eHmxX8fhEjVD8U4u6pfql,0.603,0.541,0.333,0.0,0.105,0.7817,1.0,0.0316,0.43162,0.74
58,2UZlej6pJ5oUV28LfVoh5R,0.772,0.459,0.172,0.0048,0.707,0.6744333333333333,1.0,0.0764,0.57458,0.42
59,6aXKbU2QGsOms8UT3eUOg1,0.452,0.385,0.305,7.69e-06,0.128,0.7972166666666667,1.0,0.0296,0.866885,0.547
60,2oV3mzorzJTZa3gmp8vAJl,0.764,0.384,0.443,0.0,0.106,0.8708333333333333,1.0,0.0379,0.878355,0.712
61,6QXtKi4TVe1458QNodE3cs,0.784,0.636,0.277,0.0,0.234,0.7635833333333333,1.0,0.0306,0.666815,0.685
62,7AL6qzIDHIX7pEUWrzNiIs,0.00379,0.405,0.463,0.0442,0.392,0.73055,1.0,0.0542,0.39725499999999997,0.542
63,6IcU0P6Ec5CM9qVqV1U2JH,0.599,0.636,0.454,0.00343,0.304,0.7242,1.0,0.0615,0.777735,0.806
64,6g0eFcVGt4tSJpJ2FdIQv0,0.889,0.561,0.0901,0.000174,0.111,0.7346166666666667,1.0,0.034,0.410775,0.444
65,5UpLOf9rrTbVmtDdULOfrm,0.914,0.601,0.0557,1.05e-05,0.101,0.6962333333333334,0.0,0.0368,0.6869299999999999,0.206
66,5y788ya4NvwhBznoDIcXwK,0.837,0.525,0.216,0.0,0.107,0.77415,1.0,0.0301,0.533805,0.328
67,5Hc8WIK7qgBQ2vRSn19gG6,0.517,0.504,0.387,0.6,0.203,0.8436,0.0,0.0259,0.63941,0.378
68,0AXZ0NEEylEhBda574NrmG,0.89,0.675,0.351,0.0173,0.076,0.81435,1.0,0.0287,0.487205,0.754
69,4GV5wmFd0G5NW8lQK9aVvP,0.844,0.474,0.118,0.00946,0.113,0.6178,1.0,0.0296,0.490475,0.658
70,6oZaeLPOAb3Rn408f3IQiB,0.337,0.473,0.323,0.000187,0.364,0.73935,1.0,0.0374,0.46029000000000003,0.493
71,1DaFWh2oVsjlFmr33fB8oJ,0.866,0.341,0.235,0.000142,0.135,0.7409833333333333,1.0,0.0288,0.9443699999999999,0.47
72,5iedinFWh90J6VWN58JhDq,0.553,0.422,0.215,0.00424,0.111,0.7268,0.0,0.133,0.86275,0.0607
73,4dBI72rgkmG0gTzswyBTzz,0.23,0.518,0.385,0.000226,0.124,0.7560666666666667,1.0,0.0339,0.43302,0.712
74,5lXX4SAV6HBaVnZ6sUQPNE,0.944,0.458,0.275,0.0194,0.271,0.8083666666666667,1.0,0.0261,0.44359000000000004,0.449
75,2npStoMbQxG1LcIeF4PZrj,0.664,0.553,0.398,0.0,0.114,0.8055,1.0,0.0303,0.38037,0.392
76,4KROoGIaPaR1pBHPnR3bwC,0.871,0.642,0.427,0.0904,0.124,0.8588166666666667,1.0,0.0402,0.41172,0.404
77,6cdvmaxNwuKt7NFiJB4lN0,0.914,0.348,0.28,3.03e-06,0.115,0.8371166666666667,1.0,0.0366,1.024765,0.312
78,6MOEQCtAWNSCmvg3SFKF5y,0.159,0.516,0.513,0.00957,0.0612,0.8206333333333333,1.0,0.0288,0.498675,0.694
79,6ZSTinOwx5dKFYc6iYyGDn,0.804,0.414,0.167,0.0,0.117,0.7246833333333333,1.0,0.0484,0.6672499999999999,0.384
80,4VJrTc5QPr13zgkwxaTjjN,0.941,0.775,0.194,0.00685,0.195,0.7186166666666667,1.0,0.0731,0.60382,0.783
81,35oPNtWETGELk0CguDIfKr,0.721,0.518,0.283,0.0,0.126,0.7714166666666666,1.0,0.0391,0.488255,0.735
82,3pIxCIsY1jXvZjo6ScppbC,0.783,0.484,0.332,0.00163,0.117,0.7763666666666666,1.0,0.0289,0.504465,0.528
83,2DDS5Rc6eYwCHxHIwg0Ewd,0.58,0.638,0.506,2.2e-05,0.0947,0.8355333333333334,1.0,0.0333,0.63207,0.408
84,1oht5GevPN9t1T3kG1m1GO,0.766,0.597,0.271,0.0119,0.0933,0.7117833333333333,1.0,0.0394,0.381355,0.338
85,0iOZM63lendWRTTeKhZBSC,0.713,0.606,0.457,2.53e-05,0.0747,0.7660833333333333,0.0,0.0497,0.460165,0.813
86,6hLqEJg2GnnDG4W0Y64hyD,0.456,0.463,0.484,0.0,0.125,0.7790166666666667,1.0,0.0395,0.387605,0.513
87,7raciFPVU5VuHmqVbw2c1h,0.65,0.581,0.143,0.0,0.104,0.7287833333333333,1.0,0.0401,0.7230249999999999,0.469
88,72DefuF22C6aPKrWhRFCBS,0.256,0.461,0.296,1.81e-05,0.0871,0.8084,1.0,0.026,0.6862600000000001,0.303
89,43nP4jKb7yRoyN6onAJ684,0.722,0.708,0.267,5.1e-06,0.246,0.8742333333333333,1.0,0.0326,0.57958,0.322
90,6PANXCHzEANzajOgtwLMnN,0.0164,0.407,0.525,0.135,0.0868,0.7731833333333333,1.0,0.0878,0.45372500000000004,0.739
91,27hhIs2fp6w06N5zx4Eaa5,0.791,0.413,0.313,1.5e-06,0.0727,0.7810333333333334,1.0,0.0519,0.462575,0.349
92,76TZCvJ8GitQ2FA1q5dKu0,0.702,0.439,0.488,0.000339,0.16,0.7589333333333333,1.0,0.0615,0.46508499999999997,0.629
93,17vXaFnZxB8GD9IWiqjXYE,0.927,0.603,0.0814,0.00867,0.86,0.5084,1.0,0.0811,0.589815,0.6
94,5MhqCzQuPwHEVGS2i5zHOz,0.611,0.579,0.223,0.0,0.0918,0.7195333333333334,1.0,0.0339,0.38749,0.556
95,62hD86PZld8yndmECtFlGO,0.898,0.297,0.339,0.253,0.109,0.7853333333333333,1.0,0.0307,0.89401,0.503
96,7vOYp7KJ8gVmVbcatSVf9J,0.486,0.632,0.565,0.0,0.3,0.8555166666666667,1.0,0.027,0.644105,0.616
97,0SjnBEHZVXgCKvOrpvzL2k,0.334,0.794,0.427,1.04e-05,0.0703,0.7418,1.0,0.029,0.52866,0.751
98,3GrJTr4cajNO0glcnu2Eul,0.927,0.504,0.0274,1.25e-05,0.103,0.6424166666666666,1.0,0.0433,0.61003,0.379
99,3AuVZyDw1VhjjLfHZR4ba3,0.954,0.389,0.0109,0.000642,0.113,0.7558833333333334,0.0,0.0512,0.41950000000000004,0.189
