,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
56,2MpWue0eGp2YXKesVwxJDA,0.985,0.381,0.0574,0.913,0.106,0.5399666666666667,1.0,0.0316,0.5157,0.0895
57,1KCIBiCtznGzZWuB1IWHJk,0.995,0.557,0.0177,0.965,0.0996,0.5532833333333333,1.0,0.0564,0.6761400000000001,0.397
58,0vebajCQqWh9EQ5wAYguqo,0.995,0.375,0.0662,0.922,0.131,0.5609333333333333,0.0,0.0483,0.58641,0.214
59,1g3qZv1GGqwMBrXzogTpTx,0.995,0.663,0.0132,0.953,0.0887,0.44594999999999996,1.0,0.046,0.600535,0.327
60,0tMRFAZNW3Mu4cMV0QUw0Q,0.991,0.438,0.0928,0.953,0.105,0.5260499999999999,1.0,0.0304,0.6861,0.347
61,6t2Gwyci8Q6WPQMtzTMNh6,0.994,0.309,0.0599,0.932,0.106,0.5006,1.0,0.0692,0.395245,0.382
62,1fBfm3eA3qgQvJlT4VPwjC,0.981,0.398,0.0287,0.918,0.096,0.5541333333333334,1.0,0.0383,0.450765,0.084
63,5Y223UTPJjOIDVS2vs73g0,0.995,0.414,0.0257,0.896,0.0869,0.5197333333333334,1.0,0.0375,0.51551,0.21
64,3x16lncPJzr2VDTtVrPpgj,0.991,0.481,0.0246,0.955,0.11,0.5968,1.0,0.0393,0.501525,0.127
65,7AZCidWfobiJzWoxPB67gr,0.987,0.586,0.0805,0.943,0.0948,0.6153166666666667,0.0,0.0341,0.5610649999999999,0.213
66,3iTgM3cDPpZCQ4GL1pP0Ss,0.992,0.469,0.0029,0.939,0.135,0.3260666666666666,1.0,0.0525,0.5810949999999999,0.509
67,0tL0JB08d5De5zBko245Y8,0.973,0.352,0.0464,0.879,0.107,0.5394833333333333,1.0,0.0307,0.494715,0.339
68,244BGt6n916G7NdoOUKSsX,0.992,0.412,0.0451,0.932,0.103,0.4878,1.0,0.0419,0.850745,0.762
69,75XNNOrKVTwJ1lEGbE1a8q,0.995,0.259,0.0424,0.892,0.103,0.5249333333333333,0.0,0.0406,1.02836,0.3
70,48Jivh6jAj87eK6lj3FtUo,0.991,0.445,0.0367,0.944,0.0896,0.47801666666666665,1.0,0.0433,0.37698,0.13
71,4ZcUrMyRwkK3lH82VV6HbP,0.995,0.427,0.00626,0.939,0.0909,0.5324,1.0,0.0506,0.31640999999999997,0.406
72,6yFNVbbhoPzPmGCYZWlFcw,0.993,0.362,0.0317,0.964,0.0994,0.5958,1.0,0.0496,0.40503500000000003,0.329
73,10qZCmeusg6BbdHDTMADpr,0.994,0.396,0.0281,0.878,0.103,0.48395,1.0,0.0333,0.50305,0.296
74,5Nx2GkAaDfh18aZ99OyctW,0.993,0.364,0.064,0.925,0.0971,0.5892833333333334,1.0,0.0384,0.6583100000000001,0.403
75,2QvgJkZmnXdozvMMgfohJp,0.967,0.289,0.034,0.884,0.108,0.4593666666666666,1.0,0.0346,0.611355,0.141
76,5zj5thfMd7zGlgMGIBbLag,0.996,0.472,0.0307,0.954,0.0979,0.5688166666666667,1.0,0.0467,0.686805,0.301
77,5xm1Ot6JDIp5r9SFM6XQrW,0.989,0.377,0.0226,0.941,0.121,0.6208666666666667,1.0,0.0394,0.823175,0.159
78,4EQRrRdoQ8vC4ULe8Kygpw,0.996,0.611,0.0126,0.94,0.107,0.55635,1.0,0.0671,0.341975,0.263
79,5TRzmeTTbtVrsblB0HTZn7,0.995,0.495,0.084,0.968,0.102,0.5886,1.0,0.0735,0.34607999999999994,0.453
80,2vcdqUMFMbKYvqzBYsVZDn,0.991,0.375,0.0141,0.94,0.0915,0.55135,1.0,0.0365,0.5365449999999999,0.0443
81,70pC9IQb39VDNUm3Uio5kD,0.994,0.441,0.018,0.952,0.116,0.5474333333333333,0.0,0.0456,0.53897,0.204
82,6jkQJB7iKoYFZanJuXlnUf,0.992,0.316,0.0319,0.92,0.0926,0.5095333333333334,1.0,0.0511,0.87628,0.223
83,63oFS9JTsvadCXUqwqA7p0,0.99,0.47,0.0593,0.934,0.104,0.52395,1.0,0.0355,0.56709,0.178
84,5DWI8rBs9a5fyeR35poYYm,0.996,0.527,0.0338,0.969,0.184,0.5625833333333333,1.0,0.0832,0.33903500000000003,0.179
85,3XQE7ZJGVZTcPcZMZslJk5,0.994,0.49,0.0207,0.924,0.134,0.5593666666666667,0.0,0.036,0.497915,0.408
86,0BZLKyvqypWnn5kfysaNPt,0.995,0.446,0.018,0.937,0.0651,0.5428166666666667,1.0,0.0436,0.5586249999999999,0.2
87,5TQcYO4moNRTTrtM5Frj30,0.993,0.499,0.033,0.947,0.0946,0.53165,1.0,0.0398,0.47271500000000005,0.236
88,1FxrWXRLIi0aUDlTQNLQZY,0.992,0.516,0.0267,0.899,0.0963,0.4961833333333333,1.0,0.0461,0.55318,0.378
89,0p6olbVHkNaijGRG6IDEnK,0.992,0.456,0.0555,0.96,0.136,0.6267833333333332,1.0,0.0636,0.7273850000000001,0.38
90,7ex04ig5hEOizRLHLGlLO7,0.988,0.328,0.00758,0.937,0.109,0.5619833333333333,1.0,0.039,0.46047499999999997,0.151
91,7a4ZCgxbjGlcOEDXeadkGS,0.992,0.323,0.0015,0.951,0.109,0.3874833333333334,1.0,0.0447,0.308025,0.298
92,7hb7SEHUZXGA6O3ZZBoQGn,0.987,0.366,0.0905,0.833,0.09,0.5358166666666666,0.0,0.0408,0.622395,0.234
93,1fFH5FN5xZx2WT2dBXm4qx,0.975,0.283,0.0329,0.899,0.109,0.521,1.0,0.0341,0.69553,0.192
94,2HwCcCi8Up9NECNBRt0yTV,0.991,0.356,0.0186,0.929,0.0996,0.5545166666666667,1.0,0.042,0.423765,0.154
95,2m7XqU0gRlcPasjZCKvp6f,0.995,0.499,0.0682,0.97,0.119,0.5776833333333333,0.0,0.0769,0.47063499999999997,0.636
96,6tw5ZIanXzO4ufu4abt7Vn,0.994,0.402,0.0185,0.937,0.106,0.49496666666666667,0.0,0.0393,0.33697000000000005,0.237
97,0W73eBalLv7GGi8YeWEXd1,0.989,0.532,0.023,0.935,0.11,0.5899333333333334,1.0,0.0523,0.40246000000000004,0.189
98,2p5THyuNwpJ9c7ex3TN383,0.903,0.304,0.0902,0.907,0.111,0.4529333333333334,1.0,0.0489,0.572435,0.318
99,6WRGJsfwcYjyOtzgpyizPV,0.944,0.433,0.0443,0.928,0.106,0.6101000000000001,0.0,0.0365,0.45095999999999997,0.115
